2.744 8.039    0.190 5 1000 14.470
13.824 40.500    0.564 10 1000 24.510
39.304 115.148    1.606 15 1000 24.469
85.184 249.562    3.603 20 1000 23.644
157.464 461.320    6.706 25 1000 23.482
262.144 768.000   11.311 30 1000 23.177
405.224 1187.180   18.051 35 1000 22.449
592.704 1736.438   26.873 40 1000 22.056
