47.703 249.562    0.025 20 560 1888.996
132.900 461.320    0.067 25 844 1986.857
592.704 1736.438    0.273 40 1000 2171.140
1906.624 5585.812    0.661 60 1000 2883.712
4410.944 12922.688    1.386 80 1000 3183.246
8489.664 24872.062    2.799 100 1000 3033.524
14526.784 42558.938    4.713 120 1000 3082.042
