26.748 249.562    0.016 20 314 1659.040
74.480 461.320    0.032 25 473 2345.285
592.704 1736.438    0.174 40 1000 3403.425
1906.624 5585.812    0.457 60 1000 4168.589
4410.944 12922.688    1.059 80 1000 4166.012
8489.664 24872.062    1.783 100 1000 4760.179
14526.784 42558.938    2.992 120 1000 4855.578
