26.748 249.562    0.014 20 314 1969.147
74.480 461.320    0.032 25 473 2355.419
672.719 1736.438    0.163 40 1135 4117.862
1941.515 3295.500    0.435 50 1726 4462.508
4640.723 5585.812    0.982 60 2434 4725.270
18499.499 12922.688    3.921 80 4194 4718.592
54367.808 24872.062   10.365 100 6404 5245.169
131525.502 42558.938   22.504 120 9054 5844.520
