3.584 249.562    0.024 20 560 148.248
10.550 461.320    0.067 25 844 158.250
51.200 1736.438    0.262 40 1000 195.169
172.800 5585.812    0.653 60 1000 264.568
409.600 12922.688    1.421 80 1000 288.243
800.000 24872.062    2.841 100 1000 281.575
1382.400 42558.938    4.885 120 1000 282.983
