26.748 249.562    0.022 20 314 1237.675
74.480 461.320    0.046 25 473 1632.982
592.704 1736.438    0.149 40 1000 3969.255
1906.624 5585.812    0.324 60 1000 5876.093
4410.944 12922.688    0.853 80 1000 5170.751
8489.664 24872.062    1.549 100 1000 5480.652
14526.784 42558.938    2.468 120 1000 5885.736
