26.748 249.562    0.020 20 314 1334.210
74.480 461.320    0.054 25 473 1376.123
592.704 1736.438    0.313 40 1000 1891.018
1906.624 5585.812    0.931 60 1000 2047.405
4410.944 12922.688    1.991 80 1000 2215.446
8489.664 24872.062    3.357 100 1000 2529.232
14526.784 42558.938    5.958 120 1000 2438.047
