3.584 249.562    0.029 20 560 122.071
10.550 461.320    0.078 25 844 136.016
51.200 1736.438    0.304 40 1000 168.228
172.800 5585.812    0.712 60 1000 242.602
409.600 12922.688    1.478 80 1000 277.045
800.000 24872.062    2.786 100 1000 287.141
1382.400 42558.938    4.741 120 1000 291.602
