26.748 249.562    0.017 20 314 1601.521
74.480 461.320    0.038 25 473 1967.300
592.704 1736.438    0.209 40 1000 2833.624
1906.624 5585.812    0.602 60 1000 3166.296
4410.944 12922.688    1.344 80 1000 3282.928
8489.664 24872.062    2.395 100 1000 3544.161
14526.784 42558.938    3.770 120 1000 3853.758
