47.703 249.562    0.020 20 560 2347.042
132.900 461.320    0.057 25 844 2332.705
592.704 1736.438    0.257 40 1000 2305.514
1906.624 5585.812    0.866 60 1000 2201.977
4410.944 12922.688    2.062 80 1000 2139.608
8489.664 24872.062    4.002 100 1000 2121.572
14526.784 42558.938    7.815 120 1000 1858.935
