47.703 249.562    0.027 20 560 1734.989
132.900 461.320    0.066 25 844 2014.826
1199.040 1736.438    0.563 40 2023 2128.752
3455.582 3295.500    1.358 50 3072 2543.710
8253.775 5585.812    2.957 60 4329 2791.586
32843.889 12922.688   10.647 80 7446 3084.915
96349.197 24872.062   31.704 100 11349 3039.003
232733.606 42558.938   73.498 120 16021 3166.521
