47.703 249.562    0.028 20 560 1706.134
132.900 461.320    0.074 25 844 1794.924
592.704 1736.438    0.287 40 1000 2065.760
1906.624 5585.812    0.696 60 1000 2740.396
4410.944 12922.688    1.415 80 1000 3118.199
8489.664 24872.062    2.760 100 1000 3076.310
14526.784 42558.938    4.655 120 1000 3120.450
