26.748 249.562    0.018 20 314 1505.910
74.480 461.320    0.030 25 473 2457.902
592.704 1736.438    0.141 40 1000 4214.776
1906.624 5585.812    0.368 60 1000 5174.508
4410.944 12922.688    0.837 80 1000 5270.140
8489.664 24872.062    1.420 100 1000 5978.265
14526.784 42558.938    2.097 120 1000 6928.909
