47.703 249.562    0.023 20 560 2081.860
132.900 461.320    0.053 25 844 2522.692
1199.040 1736.438    0.391 40 2023 3065.971
3455.582 3295.500    0.943 50 3072 3662.729
8253.775 5585.812    1.946 60 4329 4240.872
32843.889 12922.688    6.618 80 7446 4962.831
96349.197 24872.062   17.841 100 11349 5400.430
232733.606 42558.938   42.733 120 16021 5446.266
