3.584 249.562    0.010 20 560 358.400
10.550 461.320    0.050 25 844 211.000
51.200 1736.438    0.230 40 1000 222.609
172.800 5585.812    0.790 60 1000 218.734
409.600 12922.688    1.880 80 1000 217.872
800.000 24872.062    3.650 100 1000 219.178
1382.400 42558.938    6.610 120 1000 209.138
