85.184 249.562    0.012 20 1000 7292.657
157.464 461.320    0.020 25 1000 7695.062
592.704 1736.438    0.101 40 1000 5873.982
1124.864 3295.500    0.188 50 1000 5976.366
1906.624 5585.812    0.324 60 1000 5892.741
4410.944 12922.688    0.738 80 1000 5978.754
8489.664 24872.062    1.795 100 1000 4729.306
14526.784 42558.938    3.753 120 1000 3870.570
28094.464 82308.000    8.440 150 1000 3328.762
65939.264 193181.438   23.697 200 1000 2782.627
