85.184 249.562    0.273 20 1000 312.522
1124.864 3295.500    0.279 50 1000 4033.071
8489.664 24872.062    0.330 100 1000 25700.051
65939.264 193181.438    0.733 200 1000 90006.228
220348.864 645553.312    1.832 300 1000 120297.825
519718.464 1522612.750    4.283 400 1000 121337.360
1086373.952 3182736.250    8.876 512 1000 122390.883
2116874.304 6201780.000   16.531 640 1000 128051.967
3825694.144 11208088.000   30.006 780 1000 127497.332
7575729.344 22194520.000   58.761 980 1000 128924.116
