   234.375    301.029 # matmult_knm
   937.500    250.150 # matmult_knm
  5859.375    218.853 # matmult_knm
   234.375    296.823 # matmult_knm
   937.500    247.813 # matmult_knm
  5859.375    223.214 # matmult_knm
   234.375    301.131 # matmult_knm
   937.500    251.297 # matmult_knm
  5859.375    224.374 # matmult_knm
   234.375    301.060 # matmult_knm
   937.500    249.967 # matmult_knm
  5859.375    223.880 # matmult_knm
   234.375    301.557 # matmult_knm
   937.500    250.266 # matmult_knm
  5859.375    223.728 # matmult_knm
   234.375    300.636 # matmult_knm
   937.500    249.778 # matmult_knm
  5859.375    223.481 # matmult_knm
   234.375    300.925 # matmult_knm
   937.500    249.575 # matmult_knm
  5859.375    223.275 # matmult_knm
   234.375    299.752 # matmult_knm
   937.500    248.423 # matmult_knm
  5859.375    223.298 # matmult_knm
   234.375    300.121 # matmult_knm
   937.500    248.329 # matmult_knm
  5859.375    223.358 # matmult_knm
   234.375    301.170 # matmult_knm
   937.500    250.743 # matmult_knm
  5859.375    223.385 # matmult_knm
   234.375    301.363 # matmult_knm
   937.500    250.680 # matmult_knm
  5859.375    224.279 # matmult_knm
