3.584 249.562    0.010 20 560 358.400
10.550 461.320    0.040 25 844 263.750
51.200 1736.438    0.230 40 1000 222.609
172.800 5585.812    0.790 60 1000 218.734
409.600 12922.688    1.880 80 1000 217.872
800.000 24872.062    3.660 100 1000 218.579
1382.400 42558.938    6.640 120 1000 208.193
