       3.375     12.347 0 # matmult_gpu4
      13.500     95.558 0 # matmult_gpu4
      30.375    302.416 0 # matmult_gpu4
      54.000    677.543 0 # matmult_gpu4
     131.836   2380.507 0 # matmult_gpu4
     243.844   5440.161 0 # matmult_gpu4
     360.375   8811.172 0 # matmult_gpu4
     937.500  26288.255 0 # matmult_gpu4
    1464.844  40778.130 0 # matmult_gpu4
    3037.500  72036.010 0 # matmult_gpu4
    5400.000 112584.422 0 # matmult_gpu4
   12489.844 157828.603 0 # matmult_gpu4
   15000.000 182251.736 0 # matmult_gpu4
   23437.500 217170.269 0 # matmult_gpu4
   33750.000 240571.247 0 # matmult_gpu4
   52734.375 267037.138 0 # matmult_gpu4
   93750.000 269729.369 248 # matmult_gpu4
  210937.500 271392.194 2752 # matmult_gpu4
  375000.000 275286.530 16000 # matmult_gpu4
  843750.000 282573.868 81408 # matmult_gpu4
 1148437.500 284778.138 196608 # matmult_gpu4
 1500000.000 289459.362 561152 # matmult_gpu4
