       3.375     10.625 0 # matmult_gpu4
      13.500     92.341 0 # matmult_gpu4
      30.375    262.666 0 # matmult_gpu4
      54.000    650.417 0 # matmult_gpu4
     131.836   2170.475 0 # matmult_gpu4
     243.844   5257.433 0 # matmult_gpu4
     360.375   8764.520 0 # matmult_gpu4
     937.500  28609.742 0 # matmult_gpu4
    1464.844  46097.965 0 # matmult_gpu4
    3037.500  76750.612 0 # matmult_gpu4
    5400.000 102710.427 0 # matmult_gpu4
   12489.844 151939.430 0 # matmult_gpu4
   15000.000 183106.937 0 # matmult_gpu4
   23437.500 230719.268 0 # matmult_gpu4
   33750.000 244785.612 0 # matmult_gpu4
   52734.375 281689.434 0 # matmult_gpu4
   93750.000 279695.316 248 # matmult_gpu4
  210937.500 294678.115 2752 # matmult_gpu4
  375000.000 302950.013 16000 # matmult_gpu4
  843750.000 313666.222 81408 # matmult_gpu4
 1148437.500 315142.972 196608 # matmult_gpu4
 1500000.000 316582.632 561152 # matmult_gpu4
