85.184 249.562    0.122 20 1000 696.962
1124.864 3295.500    0.144 50 1000 7795.814
8489.664 24872.062    0.281 100 1000 30253.536
65939.264 193181.438    2.022 200 1000 32613.927
220348.864 645553.312   10.125 300 1000 21763.194
519718.464 1522612.750   28.521 400 1000 18222.106
1086373.952 3182736.250   70.104 512 1000 15496.520
2116874.304 6201780.000  139.577 640 1000 15166.345
3825694.144 11208088.000  250.362 780 1000 15280.666
