85.184 249.562    0.012 20 1000 6831.773
157.464 461.320    0.022 25 1000 7310.858
592.704 1736.438    0.070 40 1000 8461.997
1906.624 5585.812    0.186 60 1000 10271.798
4410.944 12922.688    0.431 80 1000 10245.845
8489.664 24872.062    0.809 100 1000 10497.298
14526.784 42558.938    1.434 120 1000 10129.708
