85.184 249.562    0.012 20 1000 6942.339
157.464 461.320    0.019 25 1000 8267.134
592.704 1736.438    0.042 40 1000 14103.710
1906.624 5585.812    0.116 60 1000 16380.464
4410.944 12922.688    0.265 80 1000 16655.715
8489.664 24872.062    0.496 100 1000 17114.915
14526.784 42558.938    0.942 120 1000 15423.366
