85.184 249.562    0.015 20 1000 5682.828
157.464 461.320    0.018 25 1000 8523.163
592.704 1736.438    0.034 40 1000 17692.183
1906.624 5585.812    0.094 60 1000 20278.194
4410.944 12922.688    0.209 80 1000 21088.130
8489.664 24872.062    0.380 100 1000 22317.321
14526.784 42558.938    0.688 120 1000 21116.457
