85.184 249.562    0.013 20 1000 6551.616
157.464 461.320    0.016 25 1000 9812.568
592.704 1736.438    0.041 40 1000 14384.541
1906.624 5585.812    0.091 60 1000 20946.958
4410.944 12922.688    0.223 80 1000 19770.764
8489.664 24872.062    0.420 100 1000 20233.483
14526.784 42558.938    0.771 120 1000 18843.408
