85.184 249.562    0.021 20 1000 4113.857
157.464 461.320    0.021 25 1000 7516.572
592.704 1736.438    0.052 40 1000 11353.573
1906.624 5585.812    0.091 60 1000 21034.373
4410.944 12922.688    0.202 80 1000 21883.482
8489.664 24872.062    0.395 100 1000 21512.117
14526.784 42558.938    0.636 120 1000 22843.852
